regiao,concelho_id,concelho,freguesia_id,freguesia,tipologia,estado,agregacao,janela_temporal,periodo_referencia,n,p5,p25,media,p75,p95,fonte_ficheiro
Centro,10500,Aveiro,10501,Aradas,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2525.0,,,centro.xlsx
Centro,10500,Aveiro,10501,Aradas,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2525.0,,,centro.xlsx
Centro,10500,Aveiro,10501,Aradas,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2008.0,,,centro.xlsx
Centro,10500,Aveiro,10501,Aradas,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,2058.0,2290.0,2577.0,,centro.xlsx
Centro,10500,Aveiro,10501,Aradas,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2226.0,,,centro.xlsx
Centro,10500,Aveiro,10502,Cacia,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1809.0,,,centro.xlsx
Centro,10500,Aveiro,10502,Cacia,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2039.0,,,centro.xlsx
Centro,10500,Aveiro,10502,Cacia,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1920.0,,,centro.xlsx
Centro,10500,Aveiro,10515,Eixo e Eirol,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1671.0,,,centro.xlsx
Centro,10500,Aveiro,10515,Eixo e Eirol,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1671.0,,,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,3216.0,,,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1612.0,1898.0,2412.0,2638.0,4034.0,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1589.0,1885.0,2158.0,2473.0,3012.0,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1657.0,,,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2890.0,,,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1195.0,1887.0,2286.0,2616.0,4006.0,centro.xlsx
Centro,10500,Aveiro,10505,Esgueira,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1134.0,1778.0,2066.0,2358.0,2956.0,centro.xlsx
Centro,10500,Aveiro,10508,Oliveirinha,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1359.0,,,centro.xlsx
Centro,10500,Aveiro,10508,Oliveirinha,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1359.0,,,centro.xlsx
Centro,10500,Aveiro,10508,Oliveirinha,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1359.0,,,centro.xlsx
Centro,10500,Aveiro,10508,Oliveirinha,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1359.0,,,centro.xlsx
Centro,10500,Aveiro,10510,S Bernardo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2293.0,,,centro.xlsx
Centro,10500,Aveiro,10510,S Bernardo,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2293.0,,,centro.xlsx
Centro,10500,Aveiro,10513,Sta Joana,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2514.0,,,centro.xlsx
Centro,10500,Aveiro,10513,Sta Joana,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2396.0,,,centro.xlsx
Centro,10500,Aveiro,10513,Sta Joana,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1510.0,1919.0,2189.0,,centro.xlsx
Centro,10500,Aveiro,10513,Sta Joana,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1510.0,1919.0,2189.0,,centro.xlsx
Centro,10500,Aveiro,10513,Sta Joana,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1232.0,1732.0,2164.0,2742.0,3226.0,centro.xlsx
Centro,10500,Aveiro,10513,Sta Joana,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1232.0,1726.0,2098.0,2645.0,3093.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2236.0,3035.0,4266.0,5396.0,6202.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1720.0,2218.0,3145.0,4054.0,5557.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1644.0,2058.0,2703.0,3099.0,4678.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2315.0,,,centro.xlsx
Centro,10500,Aveiro,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,540.0,1218.0,1746.0,2158.0,3011.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,496.0,1193.0,1656.0,2131.0,2809.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,1872.0,2666.0,3922.0,5336.0,6170.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1123.0,1888.0,2714.0,3188.0,5482.0,centro.xlsx
Centro,10500,Aveiro,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,894.0,1758.0,2338.0,2774.0,4173.0,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2474.0,3554.0,4616.0,5516.0,6239.0,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1843.0,2764.0,3800.0,5082.0,6040.0,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1643.0,2428.0,3228.0,4076.0,5617.0,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2228.0,,,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2228.0,,,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2474.0,3554.0,4616.0,5516.0,6239.0,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1770.0,2666.0,3659.0,4975.0,5998.0,centro.xlsx
Centro,10500,Aveiro,10517,UF Glória e Vera Cruz,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1520.0,2341.0,3085.0,3600.0,5455.0,centro.xlsx
Centro,110300,Azambuja,110301,Alcoentre,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1838.0,,,centro.xlsx
Centro,110300,Azambuja,110301,Alcoentre,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1838.0,,,centro.xlsx
Centro,110300,Azambuja,110301,Alcoentre,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1842.0,,,centro.xlsx
Centro,110300,Azambuja,110301,Alcoentre,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1842.0,,,centro.xlsx
Centro,110300,Azambuja,110303,Aveiras de Cima,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2453.0,,,centro.xlsx
Centro,110300,Azambuja,110303,Aveiras de Cima,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,2158.0,2464.0,2913.0,,centro.xlsx
Centro,110300,Azambuja,110304,Azambuja,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1845.0,2254.0,2508.0,2806.0,3223.0,centro.xlsx
Centro,110300,Azambuja,110304,Azambuja,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1838.0,2235.0,2494.0,2879.0,3225.0,centro.xlsx
Centro,110300,Azambuja,110304,Azambuja,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,855.0,2152.0,2369.0,2732.0,3215.0,centro.xlsx
Centro,110300,Azambuja,110304,Azambuja,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,775.0,2148.0,2350.0,2825.0,3217.0,centro.xlsx
Centro,110300,Azambuja,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1836.0,2197.0,2487.0,2810.0,3217.0,centro.xlsx
Centro,110300,Azambuja,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1833.0,2185.0,2475.0,2829.0,3219.0,centro.xlsx
Centro,110300,Azambuja,0,Total,Moradia,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2397.0,,,centro.xlsx
Centro,110300,Azambuja,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,520.0,1178.0,1945.0,2565.0,3163.0,centro.xlsx
Centro,110300,Azambuja,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,518.0,1042.0,1849.0,2618.0,3207.0,centro.xlsx
Centro,110300,Azambuja,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2468.0,,,centro.xlsx
Centro,110300,Azambuja,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,753.0,1853.0,2216.0,2698.0,3203.0,centro.xlsx
Centro,110300,Azambuja,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,666.0,1835.0,2184.0,2681.0,3210.0,centro.xlsx
Centro,110300,Azambuja,110310,UF Manique Intendente e V N S Pedro,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1461.0,,,centro.xlsx
Centro,110300,Azambuja,110310,UF Manique Intendente e V N S Pedro,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1461.0,,,centro.xlsx
Centro,110300,Azambuja,110310,UF Manique Intendente e V N S Pedro,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1461.0,,,centro.xlsx
Centro,110300,Azambuja,110310,UF Manique Intendente e V N S Pedro,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1461.0,,,centro.xlsx
Centro,140500,Benavente,140501,Benavente,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1853.0,,,centro.xlsx
Centro,140500,Benavente,140501,Benavente,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1853.0,,,centro.xlsx
Centro,140500,Benavente,140501,Benavente,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2104.0,,,centro.xlsx
Centro,140500,Benavente,140501,Benavente,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2104.0,,,centro.xlsx
Centro,140500,Benavente,140502,Samora Correia,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2065.0,,,centro.xlsx
Centro,140500,Benavente,140502,Samora Correia,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2065.0,,,centro.xlsx
Centro,140500,Benavente,140502,Samora Correia,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1852.0,2193.0,2589.0,,centro.xlsx
Centro,140500,Benavente,140502,Samora Correia,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1852.0,2193.0,2589.0,,centro.xlsx
Centro,140500,Benavente,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1777.0,2179.0,2512.0,,centro.xlsx
Centro,140500,Benavente,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1777.0,2179.0,2512.0,,centro.xlsx
Centro,140500,Benavente,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2115.0,,,centro.xlsx
Centro,140500,Benavente,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2115.0,,,centro.xlsx
Centro,140500,Benavente,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1214.0,1742.0,2155.0,2444.0,3689.0,centro.xlsx
Centro,140500,Benavente,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1214.0,1742.0,2155.0,2444.0,3689.0,centro.xlsx
Centro,100500,Bombarral,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1478.0,,,centro.xlsx
Centro,100500,Bombarral,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1478.0,,,centro.xlsx
Centro,100500,Bombarral,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,918.0,1494.0,1872.0,,centro.xlsx
Centro,100500,Bombarral,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,918.0,1494.0,1872.0,,centro.xlsx
Centro,100500,Bombarral,100506,UF Bombarral e Vale Covo,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1422.0,,,centro.xlsx
Centro,100500,Bombarral,100506,UF Bombarral e Vale Covo,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1422.0,,,centro.xlsx
Centro,110400,Cadaval,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2076.0,,,centro.xlsx
Centro,110400,Cadaval,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1801.0,,,centro.xlsx
Centro,110400,Cadaval,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,475.0,881.0,1526.0,2012.0,2937.0,centro.xlsx
Centro,110400,Cadaval,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,469.0,877.0,1477.0,1968.0,2917.0,centro.xlsx
Centro,110400,Cadaval,0,Total,Total,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,,,2376.0,,,centro.xlsx
Centro,110400,Cadaval,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,495.0,1024.0,1644.0,2132.0,2976.0,centro.xlsx
Centro,110400,Cadaval,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,484.0,916.0,1522.0,1957.0,2756.0,centro.xlsx
Centro,110400,Cadaval,110411,UF Cadaval e Pêro Moniz,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2076.0,,,centro.xlsx
Centro,110400,Cadaval,110411,UF Cadaval e Pêro Moniz,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1801.0,,,centro.xlsx
Centro,110400,Cadaval,110411,UF Cadaval e Pêro Moniz,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1484.0,1882.0,2308.0,,centro.xlsx
Centro,110400,Cadaval,110411,UF Cadaval e Pêro Moniz,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1643.0,,,centro.xlsx
Centro,110400,Cadaval,110412,UF Lamas e Cercal,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,879.0,1286.0,1845.0,,centro.xlsx
Centro,110400,Cadaval,110412,UF Lamas e Cercal,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,879.0,1286.0,1845.0,,centro.xlsx
Centro,110400,Cadaval,110412,UF Lamas e Cercal,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,879.0,1286.0,1845.0,,centro.xlsx
Centro,110400,Cadaval,110412,UF Lamas e Cercal,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,879.0,1286.0,1845.0,,centro.xlsx
Centro,110400,Cadaval,110409,Vermelha,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1253.0,,,centro.xlsx
Centro,110400,Cadaval,110409,Vermelha,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1253.0,,,centro.xlsx
Centro,110400,Cadaval,110409,Vermelha,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1253.0,,,centro.xlsx
Centro,110400,Cadaval,110409,Vermelha,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1253.0,,,centro.xlsx
Centro,110400,Cadaval,110410,Vilar,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2298.0,,,centro.xlsx
Centro,110400,Cadaval,110410,Vilar,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2298.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1226.0,1978.0,2233.0,2512.0,3195.0,centro.xlsx
Centro,100600,Caldas da Rainha,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1226.0,1978.0,2233.0,2512.0,3195.0,centro.xlsx
Centro,100600,Caldas da Rainha,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,656.0,1048.0,1833.0,2656.0,4935.0,centro.xlsx
Centro,100600,Caldas da Rainha,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,645.0,940.0,1742.0,2560.0,5176.0,centro.xlsx
Centro,100600,Caldas da Rainha,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,764.0,1402.0,2028.0,2558.0,3186.0,centro.xlsx
Centro,100600,Caldas da Rainha,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,756.0,1398.0,1994.0,2535.0,3204.0,centro.xlsx
Centro,100600,Caldas da Rainha,100617,UF Caldas Rainha - N Sra do Pópulo e Coto,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2107.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,100617,UF Caldas Rainha - N Sra do Pópulo e Coto,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2107.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,100617,UF Caldas Rainha - N Sra do Pópulo e Coto,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1924.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,100617,UF Caldas Rainha - N Sra do Pópulo e Coto,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1764.0,2028.0,2592.0,,centro.xlsx
Centro,100600,Caldas da Rainha,100617,UF Caldas Rainha - N Sra do Pópulo e Coto,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1735.0,1916.0,2177.0,,centro.xlsx
Centro,100600,Caldas da Rainha,100618,UF Caldas da Rainha - St Onofre e S. Bouro,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2272.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,100618,UF Caldas da Rainha - St Onofre e S. Bouro,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2272.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,100618,UF Caldas da Rainha - St Onofre e S. Bouro,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1915.0,2482.0,2713.0,,centro.xlsx
Centro,100600,Caldas da Rainha,100618,UF Caldas da Rainha - St Onofre e S. Bouro,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1915.0,2482.0,2713.0,,centro.xlsx
Centro,100600,Caldas da Rainha,100619,UF Tornada e Salir do Porto,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2002.0,,,centro.xlsx
Centro,100600,Caldas da Rainha,100619,UF Tornada e Salir do Porto,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2002.0,,,centro.xlsx
Centro,60200,Cantanhede,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,716.0,1105.0,1523.0,,centro.xlsx
Centro,60200,Cantanhede,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,740.0,1138.0,1534.0,,centro.xlsx
Centro,60200,Cantanhede,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,459.0,740.0,1273.0,1632.0,2962.0,centro.xlsx
Centro,60200,Cantanhede,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,764.0,1193.0,1573.0,,centro.xlsx
Centro,140600,Cartaxo,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1581.0,,,centro.xlsx
Centro,140600,Cartaxo,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1581.0,,,centro.xlsx
Centro,140600,Cartaxo,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,2527.0,,,centro.xlsx
Centro,140600,Cartaxo,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,2527.0,,,centro.xlsx
Centro,140600,Cartaxo,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1396.0,2054.0,2418.0,,centro.xlsx
Centro,140600,Cartaxo,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,1396.0,2054.0,2418.0,,centro.xlsx
Centro,140600,Cartaxo,140609,UF Cartaxo e Vale da Pinta,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1581.0,,,centro.xlsx
Centro,140600,Cartaxo,140609,UF Cartaxo e Vale da Pinta,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1581.0,,,centro.xlsx
Centro,140600,Cartaxo,140609,UF Cartaxo e Vale da Pinta,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1928.0,,,centro.xlsx
Centro,140600,Cartaxo,140609,UF Cartaxo e Vale da Pinta,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1928.0,,,centro.xlsx
Centro,50200,Castelo Branco,50201,Alcains,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,884.0,,,centro.xlsx
Centro,50200,Castelo Branco,50201,Alcains,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,758.0,1073.0,1410.0,,centro.xlsx
Centro,50200,Castelo Branco,50205,Castelo Branco,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,934.0,1180.0,1430.0,1601.0,2348.0,centro.xlsx
Centro,50200,Castelo Branco,50205,Castelo Branco,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,934.0,1180.0,1430.0,1601.0,2348.0,centro.xlsx
Centro,50200,Castelo Branco,50205,Castelo Branco,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1418.0,,,centro.xlsx
Centro,50200,Castelo Branco,50205,Castelo Branco,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1418.0,,,centro.xlsx
Centro,50200,Castelo Branco,50205,Castelo Branco,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,694.0,1101.0,1427.0,1588.0,2826.0,centro.xlsx
Centro,50200,Castelo Branco,50205,Castelo Branco,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,694.0,1101.0,1427.0,1588.0,2826.0,centro.xlsx
Centro,50200,Castelo Branco,0,Total,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,808.0,1095.0,1363.0,1588.0,2129.0,centro.xlsx
Centro,50200,Castelo Branco,0,Total,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,808.0,1095.0,1363.0,1588.0,2129.0,centro.xlsx
Centro,50200,Castelo Branco,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,382.0,548.0,1030.0,1459.0,2449.0,centro.xlsx
Centro,50200,Castelo Branco,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,378.0,544.0,1024.0,1477.0,2496.0,centro.xlsx
Centro,50200,Castelo Branco,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,462.0,844.0,1221.0,1490.0,2123.0,centro.xlsx
Centro,50200,Castelo Branco,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,461.0,831.0,1221.0,1494.0,2124.0,centro.xlsx
Centro,140700,Chamusca,0,Total,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1227.0,,,centro.xlsx
Centro,140700,Chamusca,0,Total,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1227.0,,,centro.xlsx
Centro,140700,Chamusca,0,Total,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1227.0,,,centro.xlsx
Centro,140700,Chamusca,0,Total,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1227.0,,,centro.xlsx
Centro,60300,Coimbra,60311,Ceira,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1328.0,,,centro.xlsx
Centro,60300,Coimbra,60311,Ceira,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1328.0,,,centro.xlsx
Centro,60300,Coimbra,60311,Ceira,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,687.0,1302.0,1996.0,,centro.xlsx
Centro,60300,Coimbra,60311,Ceira,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,687.0,1302.0,1996.0,,centro.xlsx
Centro,60300,Coimbra,60312,Cernache,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,,1471.0,,,centro.xlsx
Centro,60300,Coimbra,60312,Cernache,Moradia,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,,1471.0,,,centro.xlsx
Centro,60300,Coimbra,60312,Cernache,Total,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,980.0,1505.0,1977.0,,centro.xlsx
Centro,60300,Coimbra,60312,Cernache,Total,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,,980.0,1505.0,1977.0,,centro.xlsx
Centro,60300,Coimbra,60318,Sto António dos Olivais,Apartamento,Novo,Semestral,Acumulado de 6 meses,2026-05-31,,2982.0,3302.0,4130.0,4711.0,5614.0,centro.xlsx
Centro,60300,Coimbra,60318,Sto António dos Olivais,Apartamento,Total,Semestral,Acumulado de 6 meses,2026-05-31,,1977.0,2841.0,3519.0,4239.0,5484.0,centro.xlsx
Centro,60300,Coimbra,60318,Sto António dos Olivais,Apartamento,Usado,Semestral,Acumulado de 6 meses,2026-05-31,,1922.0,2419.0,3036.0,3574.0,4414.0,centro.xlsx
Centro,60300,Coimbra,60318,Sto António dos Olivais,Moradia,Total,Semestral,Acumulado de 6 meses,2026-05-31,,,1181.0,2338.0,2989.0,,centro.xlsx
